# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    4.88533e-04     1.60612e+03
    4.89941e-04     1.61056e+03
    4.91353e-04     1.61501e+03
    4.92770e-04     1.61946e+03
    4.94191e-04     1.62394e+03
    4.95615e-04     1.62842e+03
    4.97044e-04     1.63291e+03
    4.98477e-04     1.63742e+03
    4.99914e-04     1.64194e+03
    5.01356e-04     1.64647e+03
    5.02801e-04     1.65102e+03
    5.04251e-04     1.65557e+03
    5.05704e-04     1.66014e+03
    5.07162e-04     1.66472e+03
    5.08624e-04     1.66932e+03
    5.10091e-04     1.67392e+03
    5.11561e-04     1.67854e+03
    5.13036e-04     1.68317e+03
    5.14515e-04     1.68781e+03
    5.15999e-04     1.69247e+03
    5.17486e-04     1.69714e+03
    5.18978e-04     1.70182e+03
    5.20474e-04     1.70651e+03
    5.21975e-04     1.71122e+03
    5.23480e-04     1.71594e+03
    5.24989e-04     1.72067e+03
    5.26502e-04     1.72542e+03
    5.28020e-04     1.73017e+03
    5.29542e-04     1.73494e+03
    5.31069e-04     1.73973e+03
    5.32600e-04     1.74452e+03
    5.34136e-04     1.74933e+03
    5.35676e-04     1.75416e+03
    5.37220e-04     1.75899e+03
    5.38769e-04     1.76384e+03
    5.40322e-04     1.76870e+03
    5.41880e-04     1.77358e+03
    5.43442e-04     1.77846e+03
    5.45009e-04     1.78337e+03
    5.46580e-04     1.78828e+03
    5.48156e-04     1.79321e+03
    5.49736e-04     1.79815e+03
    5.51321e-04     1.80310e+03
    5.52910e-04     1.80807e+03
    5.54504e-04     1.81305e+03
    5.56103e-04     1.81805e+03
    5.57706e-04     1.82305e+03
    5.59314e-04     1.82807e+03
    5.60927e-04     1.83311e+03
    5.62544e-04     1.83816e+03
    5.64166e-04     1.84322e+03
    5.65792e-04     1.84830e+03
    5.67423e-04     1.85339e+03
    5.69059e-04     1.85849e+03
    5.70700e-04     1.86361e+03
    5.72345e-04     1.86874e+03
    5.73995e-04     1.87388e+03
    5.75650e-04     1.87904e+03
    5.77309e-04     1.88421e+03
    5.78974e-04     1.88940e+03
    5.80643e-04     1.89460e+03
    5.82317e-04     1.89981e+03
    5.83996e-04     1.90504e+03
    5.85679e-04     1.91028e+03
    5.87368e-04     1.91554e+03
    5.89061e-04     1.92081e+03
    5.90759e-04     1.92609e+03
    5.92463e-04     1.93139e+03
    5.94171e-04     1.93670e+03
    5.95884e-04     1.94203e+03
    5.97602e-04     1.94737e+03
    5.99324e-04     1.95273e+03
    6.01052e-04     1.95810e+03
    6.02785e-04     1.96348e+03
    6.04523e-04     1.96888e+03
    6.06266e-04     1.97430e+03
    6.08014e-04     1.97972e+03
    6.09767e-04     1.98517e+03
    6.11524e-04     1.99062e+03
    6.13287e-04     1.99609e+03
    6.15056e-04     2.00158e+03
    6.16829e-04     2.00708e+03
    6.18607e-04     2.01260e+03
    6.20390e-04     2.01813e+03
    6.22179e-04     2.02367e+03
    6.23973e-04     2.02923e+03
    6.25772e-04     2.03481e+03
    6.27576e-04     2.04040e+03
    6.29385e-04     2.04601e+03
    6.31200e-04     2.05163e+03
    6.33019e-04     2.05726e+03
    6.34844e-04     2.06291e+03
    6.36675e-04     2.06858e+03
    6.38510e-04     2.07426e+03
    6.40351e-04     2.07995e+03
    6.42197e-04     2.08566e+03
    6.44048e-04     2.09139e+03
    6.45905e-04     2.09713e+03
    6.47767e-04     2.10289e+03
    6.49635e-04     2.10866e+03
    6.51508e-04     2.11445e+03
    6.53386e-04     2.12025e+03
    6.55270e-04     2.12607e+03
    6.57159e-04     2.13190e+03
    6.59053e-04     2.13775e+03
    6.60953e-04     2.14362e+03
    6.62859e-04     2.14950e+03
    6.64770e-04     2.15540e+03
    6.66686e-04     2.16131e+03
    6.68609e-04     2.16724e+03
    6.70536e-04     2.17318e+03
    6.72469e-04     2.17914e+03
    6.74408e-04     2.18512e+03
    6.76352e-04     2.19111e+03
    6.78302e-04     2.19711e+03
    6.80258e-04     2.20314e+03
    6.82219e-04     2.20918e+03
    6.84186e-04     2.21523e+03
    6.86158e-04     2.22131e+03
    6.88136e-04     2.22739e+03
    6.90120e-04     2.23350e+03
    6.92110e-04     2.23962e+03
    6.94105e-04     2.24575e+03
    6.96106e-04     2.25191e+03
    6.98113e-04     2.25808e+03
    7.00126e-04     2.26426e+03
    7.02144e-04     2.27046e+03
    7.04169e-04     2.27668e+03
    7.06199e-04     2.28292e+03
    7.08235e-04     2.28917e+03
    7.10276e-04     2.29544e+03
    7.12324e-04     2.30172e+03
    7.14378e-04     2.30802e+03
    7.16437e-04     2.31434e+03
