# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    6.34809e-03     1.96728e+04
    6.36639e-03     1.97052e+04
    6.38475e-03     1.97375e+04
    6.40315e-03     1.97699e+04
    6.42161e-03     1.98022e+04
    6.44013e-03     1.98345e+04
    6.45869e-03     1.98668e+04
    6.47731e-03     1.98990e+04
    6.49599e-03     1.99313e+04
    6.51471e-03     1.99635e+04
    6.53349e-03     1.99957e+04
    6.55233e-03     2.00279e+04
    6.57122e-03     2.00601e+04
    6.59016e-03     2.00923e+04
    6.60916e-03     2.01244e+04
    6.62822e-03     2.01566e+04
    6.64732e-03     2.01887e+04
    6.66649e-03     2.02207e+04
    6.68571e-03     2.02528e+04
    6.70498e-03     2.02849e+04
    6.72431e-03     2.03169e+04
    6.74370e-03     2.03489e+04
    6.76314e-03     2.03808e+04
    6.78264e-03     2.04128e+04
    6.80219e-03     2.04447e+04
    6.82180e-03     2.04766e+04
    6.84147e-03     2.05085e+04
    6.86119e-03     2.05404e+04
    6.88097e-03     2.05722e+04
    6.90081e-03     2.06040e+04
    6.92070e-03     2.06357e+04
    6.94065e-03     2.06675e+04
    6.96066e-03     2.06992e+04
    6.98073e-03     2.07309e+04
    7.00085e-03     2.07626e+04
    7.02104e-03     2.07942e+04
    7.04128e-03     2.08258e+04
    7.06158e-03     2.08574e+04
    7.08193e-03     2.08889e+04
    7.10235e-03     2.09204e+04
    7.12282e-03     2.09519e+04
    7.14336e-03     2.09834e+04
    7.16395e-03     2.10148e+04
    7.18461e-03     2.10462e+04
    7.20532e-03     2.10776e+04
    7.22609e-03     2.11089e+04
    7.24692e-03     2.11402e+04
    7.26781e-03     2.11715e+04
    7.28877e-03     2.12027e+04
    7.30978e-03     2.12338e+04
    7.33085e-03     2.12649e+04
    7.35199e-03     2.12960e+04
    7.37318e-03     2.13270e+04
    7.39444e-03     2.13580e+04
    7.41576e-03     2.13889e+04
    7.43713e-03     2.14198e+04
    7.45857e-03     2.14506e+04
    7.48008e-03     2.14814e+04
    7.50164e-03     2.15122e+04
    7.52327e-03     2.15429e+04
    7.54496e-03     2.15736e+04
    7.56671e-03     2.16042e+04
    7.58852e-03     2.16348e+04
    7.61040e-03     2.16654e+04
    7.63234e-03     2.16959e+04
    7.65434e-03     2.17264e+04
    7.67641e-03     2.17569e+04
    7.69854e-03     2.17873e+04
    7.72073e-03     2.18177e+04
    7.74299e-03     2.18480e+04
    7.76531e-03     2.18783e+04
    7.78770e-03     2.19086e+04
    7.81015e-03     2.19388e+04
    7.83267e-03     2.19689e+04
    7.85525e-03     2.19990e+04
    7.87789e-03     2.20291e+04
    7.90060e-03     2.20591e+04
    7.92338e-03     2.20890e+04
    7.94622e-03     2.21189e+04
    7.96913e-03     2.21487e+04
    7.99211e-03     2.21785e+04
    8.01515e-03     2.22082e+04
    8.03825e-03     2.22379e+04
    8.06143e-03     2.22675e+04
    8.08467e-03     2.22971e+04
    8.10797e-03     2.23266e+04
    8.13135e-03     2.23560e+04
    8.15479e-03     2.23854e+04
    8.17830e-03     2.24147e+04
    8.20188e-03     2.24440e+04
    8.22552e-03     2.24732e+04
    8.24923e-03     2.25024e+04
    8.27302e-03     2.25315e+04
    8.29687e-03     2.25605e+04
    8.32079e-03     2.25895e+04
    8.34477e-03     2.26184e+04
    8.36883e-03     2.26472e+04
    8.39296e-03     2.26760e+04
    8.41715e-03     2.27047e+04
    8.44142e-03     2.27334e+04
    8.46575e-03     2.27620e+04
    8.49016e-03     2.27905e+04
    8.51464e-03     2.28190e+04
    8.53918e-03     2.28474e+04
    8.56380e-03     2.28757e+04
    8.58849e-03     2.29039e+04
    8.61325e-03     2.29321e+04
    8.63808e-03     2.29602e+04
    8.66298e-03     2.29883e+04
    8.68796e-03     2.30163e+04
    8.71300e-03     2.30442e+04
    8.73812e-03     2.30720e+04
    8.76331e-03     2.30997e+04
    8.78858e-03     2.31274e+04
    8.81391e-03     2.31550e+04
    8.83932e-03     2.31826e+04
    8.86481e-03     2.32100e+04
    8.89036e-03     2.32374e+04
    8.91599e-03     2.32647e+04
    8.94170e-03     2.32920e+04
    8.96747e-03     2.33191e+04
    8.99333e-03     2.33462e+04
    9.01925e-03     2.33732e+04
    9.04525e-03     2.34002e+04
    9.07133e-03     2.34270e+04
    9.09748e-03     2.34538e+04
    9.12371e-03     2.34805e+04
    9.15001e-03     2.35071e+04
    9.17639e-03     2.35336e+04
    9.20285e-03     2.35601e+04
    9.22938e-03     2.35864e+04
    9.25598e-03     2.36127e+04
    9.28267e-03     2.36389e+04
    9.30943e-03     2.36650e+04
    9.33627e-03     2.36910e+04
    9.36318e-03     2.37169e+04
    9.39018e-03     2.37427e+04
    9.41725e-03     2.37684e+04
    9.44439e-03     2.37940e+04
    9.47162e-03     2.38196e+04
