# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    8.68852e-04     3.53078e+03
    8.71356e-04     3.54015e+03
    8.73869e-04     3.54954e+03
    8.76388e-04     3.55896e+03
    8.78915e-04     3.56841e+03
    8.81448e-04     3.57788e+03
    8.83990e-04     3.58737e+03
    8.86538e-04     3.59688e+03
    8.89094e-04     3.60642e+03
    8.91657e-04     3.61598e+03
    8.94228e-04     3.62557e+03
    8.96806e-04     3.63518e+03
    8.99391e-04     3.64482e+03
    9.01984e-04     3.65448e+03
    9.04585e-04     3.66416e+03
    9.07193e-04     3.67387e+03
    9.09808e-04     3.68360e+03
    9.12431e-04     3.69336e+03
    9.15062e-04     3.70314e+03
    9.17700e-04     3.71295e+03
    9.20345e-04     3.72278e+03
    9.22999e-04     3.73263e+03
    9.25660e-04     3.74251e+03
    9.28328e-04     3.75242e+03
    9.31005e-04     3.76235e+03
    9.33689e-04     3.77230e+03
    9.36381e-04     3.78228e+03
    9.39080e-04     3.79228e+03
    9.41787e-04     3.80231e+03
    9.44503e-04     3.81237e+03
    9.47226e-04     3.82245e+03
    9.49956e-04     3.83255e+03
    9.52695e-04     3.84268e+03
    9.55442e-04     3.85283e+03
    9.58196e-04     3.86301e+03
    9.60959e-04     3.87322e+03
    9.63729e-04     3.88345e+03
    9.66508e-04     3.89371e+03
    9.69294e-04     3.90399e+03
    9.72088e-04     3.91430e+03
    9.74891e-04     3.92463e+03
    9.77702e-04     3.93499e+03
    9.80520e-04     3.94537e+03
    9.83347e-04     3.95578e+03
    9.86182e-04     3.96622e+03
    9.89025e-04     3.97668e+03
    9.91876e-04     3.98717e+03
    9.94736e-04     3.99768e+03
    9.97604e-04     4.00822e+03
    1.00048e-03     4.01879e+03
    1.00336e-03     4.02938e+03
    1.00626e-03     4.04000e+03
    1.00916e-03     4.05064e+03
    1.01207e-03     4.06131e+03
    1.01499e-03     4.07201e+03
    1.01791e-03     4.08274e+03
    1.02085e-03     4.09349e+03
    1.02379e-03     4.10426e+03
    1.02674e-03     4.11507e+03
    1.02970e-03     4.12590e+03
    1.03267e-03     4.13675e+03
    1.03565e-03     4.14764e+03
    1.03863e-03     4.15855e+03
